source_id	subjects_num	sessions_num	sessions_min	sessions_max	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_size_max	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	datatypes
ds005747	90	n/a	n/a	n/a	270	90	0	354739846308	168929768	1313851282	161733.7740676403	599.0139780282974	1148933160	4255308.0	anat,func
